url,short,page,title,author,desc,quarter,year
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",14,"Tillaga mört, id & braxen",Anita Storm,"Hur många har ätit fiskar som mört, braxen eller id? Inte många skulle jag tro. Här ska jag försöka ge en bild av hur ni kan använda dem i er matlagning och få till stånd bra mat. Mörten är mild i smaken och passar bra till både inläggningar, rökning och gravning. Stora braxnar och idar är feta fina fiskar att göra i ugn eller röka.",4,2015
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",16,Ett mångsidigt nyttodjur,Christina Liljerås,"Getter är bra att ha till mycket! I det gamla självhushållande bondesamhället, där getterna var mycket fler än vad de är idag, fick alla djur komma till maximal nytta. Även om geten i första hand var till för att ge mjölk, fick hon också komma till användning på många andra sätt, både som levande och sedan som död. Den här artikeln, den tredje i Åters serie, handlar om en del av den nytta och glädje du och din omgivning kan ha av getter.",4,2015
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",19,Riktiga raggsockor,AJ Ericsson,"Alla har hört talas om raggsockor, men nästan ingen vet varför det heter ”ragg”-sockor. Förr gjorde man grova sockor mer hållbara genom att klippa sina getter och blanda in getraggen i ullen innan man spann sockgarnet.",4,2015
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",20,Sticka och virka dina egna kläder,Maria Eriksson,"Att sticka och virka sina egna kläder i naturmaterial kan ge den mest ovane handarbetaren stolta ögonblick och värmande plagg. I den här artikeln vill jag visa att man inte behöver vara erfaren med stickor och virknålar för att kunna göra fina tröjor, västar och annat till höstens och vinterns utedagar.",4,2015
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",25,Självhushållningsfestival och nätverksskapande i Skärstad,"Sofia Kjellström, Maria Larsson och Silvia Sutter",Förra året startade vi ett litet lokalt nätverk och en festival för självhushållningsintresserade. I år har vi försökt vidare utveckla verksamheten och tänkte här berätta lite om det i förhoppningen att det ska hjälpa och inspirera andra som vill dra igång liknande i sin bygd.,4,2015
http://www.alternativ.nu/butik/åter/2015/åter-415.html,"Stolp- & timringsteknik del 4:  Utbyggnad med snedtak. Jakt del 20: Den småländska rävfällan. Fermenteringsfestivalen. Kombucha. Tempeh. Mies & Ericas nybörjarbrev del 9. Tillaga mört, id & braxen. Getter del 3: Ett mångsidigt nyttodjur. Riktiga raggsockor. Sticka och virka dina egna kläder. Självhushållningsfestival i Skärstad. Gunillas örter: Honung, kålrot & vitlök.",27,"Honung, kålrot & vitlök",Gunilla Kvarnström,Honung bra till mycket. Extra bra blir den tillsammans med kålrot eller vitlök.,4,2015
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",3,Renoveringen av Båthuset i Lomsjö,Sven-Gunnar Håkansson,På den gård där jag växte upp i Södra Lappland finns ett gammalt båthus med plats för fyra båtar. Den äldsta delen består av en timmerstomme som byggts på med en takkonstruktion och tillbyggnad av en regelstomme på ett syllvarv av timmer. Renoveringen omfattade tillbyggnaden vars syllvarv mer eller mindre försvunnit ned i marken. Tre stolpar höll nätt och jämt taket uppe och det var bara en tidsfråga innan de vikt sig och hela takkonstruktionen lagt sig mot marken och båthuset hade varit omöjligt att rädda.,1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",6,Duvjakt,Leif Häggström,"“Först sätter man upp lägret. Sedan sätter man ut bulvanerna. De där fuskmodellerna av duvor som man har för att locka dit duvor så man kan skjuta dem. Sedan väntar man. Tills det kommer en duva. Sedan siktar man och skjuter duvan. Sedan släpper man hunden så den kan hämta duvan. Sedan väntar man ännu längre tills det kommer en till duva och så fortsätter man så. Sedan hänger man fast duvorna i ryggsäcken. Och plockar ner lägret och stoppar in allt i bilen och åker hem. “   Så beskrev min 9-åriga son hur duvjakt går till. Man kan jaga duva på flera sätt. Mina första duvor har jag skjutit mest av en slump, men sensommaren 2015 bestämde jag mig för att jaga duva lite mer systematiskt. Jag läste på och provade. Denna artikel är en sammanfattning av mina erfarenheter såhär långt.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",8,Sol-el,Dan-Eric Archer,"Att bli självförsörjande på el är nog lockande för många Återläsare, men samtidigt en stor investering att göra. Här går jag igenom hur det fungerar att producera sin egen el med solceller och vad det innebär ekonomiskt.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",12,Solvärme,Henrik Granström,"Solen är en billig och långsiktigt hållbar energikälla. Oavsett vilket värmesystem man har kan det vara intressant med solfångare. För dem som värmer hus och varmvatten med köpt energi som t ex el, olja eller pellets finns det pengar att spara. För dem med egen eller billig ved är solfångare attraktiva framför allt för att man slipper elda under en stor del av året. Genom att bygga sitt eget solvärme­system kan man komma undan relativt billigt. Räkna med någonstans mellan 10 000 och 30 000 beroende på geografiska förutsättningar, befintligt värmesystem och aktuellt värmebehov. Syftet med artikeln är att ge läsaren en inblick i hur ett solvärmesystem är uppbyggt.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",16,Glädjehuset,Johnna Gilljam,"Jag tänkte berätta lite kort om vår resa med Glädjehuset som är ett kretsloppshus av typen växthus-hönshus combo. Min introduktion till att ha höns i växthus kommer från när min svärfar köpte sig en polytunnel och flyttade in sina höns i den. Det tog några år innan jag var övertygad om att det var något jag själv ville prova på. Jag ställde ofta frågor och var ytterst tveksam “Ja, men på vintern då”? ",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",18,Getslakt och tillvaratagande,Christina Liljerås,"I Husdjurslära för de lägre lantbruks­läroverken, 1926, går att läsa: “Geten har störst betydelse som mjölkdjur, men även dess kött (särskilt efter unga djur), hud och ragg äro värdefulla produkter”. Mjölken och raggen har vi redan kunnat läsa om i tidigare nummer av Åter, men nu tar vi oss an köttet (och huden i viss mån). Det sägs att ungefär 75% av människorna på jorden är vana vid att äta getkött, så rent globalt sett är vi i gott sällskap. Här kommer den fjärde delen i Åters serie om getter.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",22,Nya saker av gammalt papper,Maria Eriksson,"Vi omger oss av många olika sorters papper i vår vardag. Det kan vara räkningar, tidningar, påsar, kartonger eller toarullar. En del papper kanske hamnar i återvinningen, annat slängs eller eldas upp. För den som vill kan gammalt papper med några enkla handgrepp förvandlas till nya och användbara saker. Att göra eget papper, skålar, fat, smycken, odlingskrukor eller skulpturer är både roligt och ger fantasin fritt spelrum.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",24,"Tillaga lake, hornsimpa, gädda och nors",Anita Storm,"Rom är nordens superfood under vinterhalvåret. Under vintern kan man ta tillvara härlig rom från flera olika fiskar. Hornsimpans rom kan ha många olika färger, medan lakens rom har mycket små romkorn. Om du får en fisk som har massor med rom när du rensar den, vet du då hur du ska bära dig åt för att ta tillvara den? I denna artikel är fokus fisk som man får under vintern och vårvintern vars rom man kan ta till vara.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",28,Skälstorp 201,Nils Anker-Kofoed,"Intresset för självhushållning och det slitsamma ljuva livet på landet drog igång på allvar när jag, Nils, blev av med jobbet under finanskrisens bistra vinter 2009. Utsikterna att få nytt jobb som nybakad linjemontör såg mörka ut. Chocken över att helt oväntat blivit av med jobbet fyllde mitt då 24-åriga jag med en massa existentiella frågor: Hur ser världen ut, varför kraschade ekonomin? Vad kan jag göra för att öka min vardagliga resilliens? Svaret var enkelt: Öka självförsörjningsgraden så mycket det går.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-nr-116.html,"Stolp- & timringsteknik 5: Renovering av båthus. Jakt del 21: Duvjakt. Sol-el. Solvärme. Växthus med höns: Glädjehuset. Getter del 4: Getslakt och tillvaratatande. Nya saker av gammalt papper. Vinterfisken & dess rom: Tillaga lake, gädda, hornsimpa och nors. Utflyttarbrev: Skälstorp 201. Gunillas örter: Hjälp vid magsjuka",30,Hjälp vid magsjuka ,Gunilla Kvarnström,"Här följer några tips som kan vara till hjälp när magsjukan börjar härja: Vitpeppar, blåbär och blodrot.",1,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",3,Att flytta en timmerstomme,Lisa Lund,En timmerstomme flyttades och ett sädes­magasin blev ett vinterbonat litet hus. Jag tänkte att jag skulle berätta lite mer om det.,2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",5,Bonstorp,Anna Lagerstål,"Måste man kategorisera sig som självhushållare eller prepper, kan man inte få vara framtidsrevolutionär? Det är nu fem år sedan klivet ut i osäkerheten gjordes och fortfarande finns det många saker som vi inte gör, som vi tror vi skulle vilja göra. Vi har lärt oss tänka nytt och fritt om vad vi vill uppnå. Det har blivit många projekt startade under årens lopp, en del fortsätter vi med, en del blir inte ens färdigställda.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",8,Stadsodling,Karin Jansson,"På sistone har det talats mycket om stadsodling här i Sverige, men vi har fortfarande en bra bit kvar tills vi kan komma upp i den höga produktion som finns i städer i vissa andra delar av världen. Jag vill här dela med mig av tips och erfarenheter jag fått under resor som skribent och från min egen stadodling i Lund. ",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",12,Bygga solfångare,Henrik Granström,"När man bestämt sig för att skaffa solvärme har man två stora teknikval att göra. Dels hur man ska få över solvärme­energin till radiatorkrets och tappvarmvatten, dels vilken typ av solfångare man vill ha. Detta behandlades kort i min artikel i Åter nr 1/16. Valet av solfångare står i stort sett mellan vakuumsolfångare och plana solfångare. Väljer man då plana solfångare finns möjligheten att hålla nere kostnaden genom att bygga egna. I denna artikel beskrivs ett sätt att göra detta.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",14,Frysa ägg,AJ Ericsson,"Under de senaste åren har vi inte behövt köpa ett enda ägg i vår familj. Istället passar vi på att frysa in ägg under våren och sommaren, som vi kan använda sedan under vintern när våra Ölandshöns tar en välförtjänt värppaus. Här beskriver vi hur vi fryser äggen och hur vi sedan gör när vi använder dem.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",NA,Mina fem steg till landet,David Jonstad,"Det är nu tio år sedan jag som ung journalist började nysta i de stora samhälls­frågorna. Det började med klimat­- förändringarna och fortsatte med andra ekologiska­­ kriser, oljeberoendet, vårt sköra finanssystem och så vidare. Sakta men säkert kom jag till slutsatsen att svaren på hur vi ska hantera allt detta inte står att finna i marknaden, men i marken. Och så började jag ta mina första steg bort från betongen, mot landsbygden, mot jorden.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",18,Kom igång med enkelt friluftsliv,Jonas Sjöblom,"Är det någon fritids- och semesteraktivitet som är extra lämpad för självhushållare är det nog friluftsliv. Att leva enkelt, vistas i naturen och att i lugn och ro ordna med mat och boplats borde tilltala de flesta Återläsare. Tyvärr är det många i vårt vackra land (med allemansrätt) som inte riktigt upptäckt denna fantastiska möjlighet till både vila och äventyr. Jag vill här ge lite tips till den som vill komma igång och prova friluftsliv på ett enkelt och naturligt sätt.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",20,Fiskfärs och fiskkorv,Anita Storm,"Köttkvarnen (eller stavmixern) är ett underskattat redskap i fisksammanhang, det finns många goda rätter som bygger på malt fiskkött. Fiskfärs är också ett bra sätt att använda ”smartfisk”, dvs mörtfiskar och andra outnyttjade fiskarter med mycket ben, som t ex gädda-",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",22,Friskvård & skötsel,Christina Liljerås,"Getter är mycket av allt, och de låter dig veta vad de vill och anser, tydligare än vad många andra djur gör. Och eftersom det ligger i deras natur, så kommer du att märka (om du inte redan har gjort det) att när du har gjort något galet med dina getter, då är det riktigt, riktigt illa. Men när du tar väl hand om dem och gör rätt, kommer du att bli rikligt belönad! Del 5 i Åters serie om getter handlar om hur du kan tänka kring dina getters friskvård, och praktiska tips om deras skötsel.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",26,Källarsvale,Sven-Gunnar Håkansson,"En “svale“ till jordkällaren är väldigt bra att ha. Dels för att snö inte ska samlas framför den ofta nedsänkta jordkällardörren, dels för att hålla värme och kyla borta från källaren när det blåser och när man går ut och in i källaren. Vissa källare har byggts utan svale och på andra har den rasat ihop. Så här kan man bygga en ny.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",28,Arbeta hemma med barn,Maria Thörn,"Frihet, självhushållande och egenföretagande. När man förverkligar sina drömmar för att leva så som man mår bäst av, vill man förstås ge sina barn samma sak. Långa dagar på förskolan med tidiga morgnar och trötta barn, eller sena eftermiddagar på fritids för skolbarnen, känns för många inte som en pusselbit som passar in i ett liv där man själv har friheten att styra över sina dagar. Men går det att kombinera barn och företagande för att minska på timmarna på förskolan (eller ha barnen hemma på heltid)? Visst gör det det. Jag tänker dela med mig av mina bästa tips, både de jag själv provat och de jag fått från andra familjer.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-216.html,"Att flytta en timmerstomme. Utflyttarbrev: Bonstorp. Stadsodling. Solvärme del 2: Bygga solfångare. Frysa ägg. Mina fem steg till landet. Enkelt friluftsliv. Fiskfärs och fiskkorv. Getter del 5: Friskvård & skötsel. Stolp- & timringsteknik del 6: Bygga källarsvale. Arbeta hemma med barn. Sy din egen vetekudde. Gunillas örter: Timjan, salvia & lavendel",30,"Timjan, salvia och lavendel",Gunilla Kvarnström,"Det finns en hel del örter som kan användas på fler sätt än man vanligen gör. Tre av dem är fleråriga trädgårdsväxter, timjan, salvia och lavendel. De passar bra som plantor att ha i trädgården eller i krukor på balkongen. Där jag bor, i växtzon 5, övervintrar de ibland och ibland fryser de bort, då planterar jag nya. Backimjan är mest motståndskraftig.",2,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",3,Fett- garvning av fårskinn,Anita Storm,"Många fårägare drömmer om att garva egna fårfällar av sina får. Att garva med fett ger en slitstark och framför allt kemikalie­fri fäll. Det är egentligen inte så svårt men det krävs en del kunskap om de kritiska skedena och arbetsgången, samt tid förstås.",3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",6,"Samodling av majs, bönor, pumpa och bondbönor",Moa Lindholm,"Majsen sträcker sig högt mot himlen och vid en första anblick verkar det som att det är det enda som växer här. Men kommer man närmare kan man se något annat. Under de flera meter höga majsstjälkarna frodas både bondbönor, pumpor och klätterbönor.",3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",8,Att anlägga en svampträdgård,Lena Engelmark Embertsén,Människor har sedan länge odlat svamp för att få tillgång till mer svamp och fler arter. I Sverige är den kommersiella odlingen ganska liten och har svårt att priskonkurrera med billig importerad svamp från Polen och Holland. Det finns dock ett ökande intresse för egenodlad svamp och inte minst i trädgård i samband med att intresset för permakultur ökar. Här ges exempel och konkreta tips på vad och hur man kan odla själv utomhus.,3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",14,"Smycken av horn, ben och skinn",Maria Eriksson,"Det är länge sedan vi människor började pryda oss med olika smycken gjorda av naturmaterial. I den här artikeln visar jag några sätt att göra egna armband, halsband och örhängen av skinn, ben och horn. I naturen kan man hitta horn och ben från t ex älg och rådjur och norröver även från ren. Det man hittar kan se dåligt ut vid första anblicken men skrapar man på ytan är det ofta väldigt fint material att arbeta med. Till flätor, snoddar och knopar behövs bara små mängder skinn.",3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",18,Kärleksört,Mattias Norberg,"Kärleksört är lätt att hitta och känna igen i stora delar av landet, både vild och i rabatter. De köttiga bladen kan ätas färska hela säsongen och är saftiga med en mild, ibland syrlig, smak. De beska rotknölarna är där­emot mer att betrakta som nödföda.",3,2016
http://www.alternativ.nu/butik/åter/2016/åter-316.html,"Fettgarvning av fårskinn. Fyra systrar: samodling av majs, bönor, pumpa och bondbönor. Att anlägga en svampträdgård. Smycken av horn, ben & skinn. Vilda växter 13: Kärleksört. Getter 6: Skador & sjukdomar. Jakt 22: Bygg en jaktstege. Stolp- & timringsteknik 7: Snickarbod i timrad lada. Gunillas örter: Sommarens bär",20,Skador & sjukdomar,Christina Liljerås,"Trots förebyggande arbete blir våra getter skadade eller sjuka då och då. Den som är påläst och förberedd har ett bra läge för att själv kunna hjälpa sjuklingar eller vid behov tillkalla veterinär. Kunskap är makt, men också trygghet för dina getter och dig som getägare. Del 6 i Åters getserie handlar om skador och sjukdomar.",3,2016
